time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-01-13T08:14:08.900Z,19.1333,-66.8744,35,2.4,Md,6,295.2,0.79051745,0.3,pr,pr14013082,2014-01-14T11:29:01.163Z,"71km NNE of Isabela, Puerto Rico",earthquake
2014-01-13T08:11:55.900Z,19.142,-66.8622,31,3.1,Md,11,291.6,0.71056739,0.27,pr,pr14013006,2014-01-13T08:46:46.131Z,"72km N of Hatillo, Puerto Rico",earthquake
2014-01-13T08:07:24.100Z,38.8427,-122.836,2.4,0.2,Md,,147.6,0,0.02,nc,nc72142696,2014-01-13T10:20:02.824Z,"10km WNW of Cobb, California",earthquake
2014-01-13T08:06:48.300Z,18.9866,-66.8062,45,2.6,Md,4,288,0.63780385,0.2,pr,pr14013081,2014-01-14T09:30:06.994Z,"55km N of Hatillo, Puerto Rico",earthquake
2014-01-13T08:05:27.000Z,19.086,-66.8393,22,2.5,Md,3,334.8,0.73931348,0.1,pr,pr14013079,2014-01-14T09:30:38.170Z,"66km N of Hatillo, Puerto Rico",earthquake
2014-01-13T08:01:21.000Z,62.4449,-148.3729,4.7,1.4,ml,,,,0.74,ak,ak11074939,2014-01-13T08:12:51.988Z,"76km NNE of Sutton-Alpine, Alaska",earthquake
2014-01-13T08:00:23.600Z,38.8385,-122.8043,2.5,0.7,Md,,111.6,0.00898315,0.01,nc,nc72142691,2014-01-13T08:25:05.338Z,"7km WNW of Cobb, California",earthquake
2014-01-13T07:59:57.000Z,19.0415,-66.7857,43,3.2,Md,13,259.2,0.61085439,0.21,pr,pr14013005,2014-01-13T08:27:39.015Z,"61km N of Hatillo, Puerto Rico",earthquake
2014-01-13T07:57:55.000Z,38.8057,-122.8212,2.8,0.8,Md,,118.8,0.00898315,0.03,nc,nc72142686,2014-01-13T08:25:05.337Z,"6km WNW of The Geysers, California",earthquake
2014-01-13T07:55:57.350Z,38.5893,-118.4267,12,1.1,ml,5,218,0.084,,nn,nn00434142,2014-01-14T16:13:10.952Z,"18km ENE of Hawthorne, Nevada",earthquake
2014-01-13T07:55:03.000Z,62.0126,-151.7027,94.8,2,ml,,,,0.44,ak,ak11074934,2014-01-13T08:08:40.751Z,"89km WSW of Talkeetna, Alaska",earthquake
2014-01-13T07:48:31.100Z,19.1424,-66.8305,43,2.5,Md,6,288,0.72134717,0.28,pr,pr14013078,2014-01-14T09:31:13.394Z,"72km N of Hatillo, Puerto Rico",earthquake
2014-01-13T07:47:05.000Z,61.311,-151.0117,59.6,1.9,ml,,,,0.51,ak,ak11074924,2014-01-13T07:59:34.332Z,"60km W of Anchorage, Alaska",earthquake
2014-01-13T07:45:17.600Z,19.1326,-66.824,38,2.8,Md,6,295.2,0.78422924,0.15,pr,pr14013076,2014-01-14T08:56:16.213Z,"71km N of Hatillo, Puerto Rico",earthquake
2014-01-13T07:43:35.110Z,38.0987,-116.9112,7,1.68,ml,6,312,0.701,0.22,nn,nn00434141,2014-01-13T07:45:39.033Z,"28km E of Tonopah, Nevada",earthquake
2014-01-13T07:42:44.700Z,19.0258,-66.8164,61,2.7,Md,5,291.6,0.67822804,0.18,pr,pr14013075,2014-01-14T08:56:57.820Z,"59km N of Hatillo, Puerto Rico",earthquake
2014-01-13T07:40:18.019Z,39.6653,-119.6928,10.635,0.4,ml,3,175.41,0.215,0.0135,nn,nn00434149,2014-01-13T14:39:02.000Z,"2km NE of Spanish Springs, Nevada",earthquake
2014-01-13T07:38:12.300Z,36.0405,-117.8458,3.2,0.4,Ml,8,126,0.04491576,0.11,ci,ci11413362,2014-01-13T21:11:35.057Z,"43km N of Inyokern, California",earthquake
2014-01-13T07:36:27.700Z,19.1221,-66.8336,40,2.8,Md,8,288,0.70068592,0.31,pr,pr14013074,2014-01-14T08:57:28.044Z,"70km N of Hatillo, Puerto Rico",earthquake
2014-01-13T07:25:51.700Z,19.083,-66.8277,33,3,Md,13,280.8,0.66475331,0.31,pr,pr14013071,2014-01-14T08:57:58.286Z,"66km N of Hatillo, Puerto Rico",earthquake
2014-01-13T07:24:39.700Z,19.1019,-66.7598,60,2.7,Md,6,291.6,0.75009326,0.4,pr,pr14013072,2014-01-14T08:58:33.426Z,"68km N of Hatillo, Puerto Rico",earthquake
2014-01-13T07:23:29.900Z,19.1615,-66.8007,33,2.8,Md,12,284.4,0.72763538,0.31,pr,pr14013070,2014-01-14T08:59:08.572Z,"74km N of Hatillo, Puerto Rico",earthquake
2014-01-13T07:21:49.000Z,18.9773,-66.7724,80,3,Md,9,284.4,0.54797232,0.25,pr,pr14013080,2014-01-14T09:44:15.081Z,"54km N of Hatillo, Puerto Rico",earthquake
2014-01-13T07:16:53.400Z,19.0351,-66.7938,45,2.8,Md,4,288,1.06540193,0.27,pr,pr14013077,2014-01-14T09:43:24.817Z,"60km N of Hatillo, Puerto Rico",earthquake
2014-01-13T07:14:41.900Z,38.8255,-122.8237,3,0.6,Md,,100.8,0.00898315,0,nc,nc72142671,2014-01-13T07:40:05.538Z,"7km NW of The Geysers, California",earthquake
2014-01-13T07:12:21.100Z,19.1382,-66.845,41,3.7,Md,19,219.6,0.71326234,0.28,pr,pr14013003,2014-01-13T08:05:20.258Z,"49km N of Hatillo, Puerto Rico",earthquake
2014-01-13T07:10:40.600Z,19.1121,-66.9801,28,2.5,Md,4,320.4,0.76177136,0.07,pr,pr14013073,2014-01-14T08:18:42.001Z,"67km N of Isabela, Puerto Rico",earthquake
2014-01-13T07:08:33.000Z,38.827,-122.8048,2.9,0.9,Md,,64.8,0.01796631,0.02,nc,nc72142666,2014-01-13T07:40:05.537Z,"6km NW of The Geysers, California",earthquake
2014-01-13T07:08:08.400Z,19.1105,-66.7864,38,3.6,Md,25,259.2,0.63780385,0.31,pr,pr14013004,2014-01-13T11:52:39.206Z,"54km N of Hatillo, Puerto Rico",earthquake
2014-01-13T07:07:53.800Z,35.5726,-92.2613,0.1,1.8,md,11,97.1999922240006,0.07186522,0.18,nm,nm011314a,2014-01-13T13:20:35.452Z,"2km SSE of Fairfield Bay, Arkansas",earthquake
2014-01-13T07:00:51.200Z,19.1375,-66.7857,9,2.7,Md,6,288,0.73302527,0.28,pr,pr14013068,2014-01-14T08:18:28.906Z,"72km N of Hatillo, Puerto Rico",earthquake
2014-01-13T06:55:19.000Z,51.3607,-176.3394,20.7,2.2,ml,,,,0.31,ak,ak11073787,2014-01-13T19:27:30.044Z,"61km SSE of Adak, Alaska",earthquake
2014-01-13T06:54:03.100Z,18.906,-66.7788,52,2.8,Md,6,284.4,0.48688688,0.15,pr,pr14013067,2014-01-14T07:37:57.028Z,"46km N of Hatillo, Puerto Rico",earthquake
2014-01-13T06:52:26.300Z,19.139,-66.8001,46,3.3,Md,13,284.4,0.7051775,0.4,pr,pr14013065,2014-01-14T06:13:24.681Z,"72km N of Hatillo, Puerto Rico",earthquake
2014-01-13T06:47:54.100Z,19.114,-66.4653,12,2.6,Md,4,302.4,0.63600722,0.2,pr,pr14013064,2014-01-14T05:58:06.083Z,"72km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2014-01-13T06:35:00.700Z,38.821,-122.8093,3.8,1.5,Md,,61.2,0,0.03,nc,nc72142656,2014-01-13T10:12:07.015Z,"6km NW of The Geysers, California",earthquake
2014-01-13T06:33:58.500Z,19.1735,-66.8087,37,3.4,Md,17,262.8,0.74111011,0.23,pr,pr14013002,2014-01-13T21:04:01.890Z,"76km N of Hatillo, Puerto Rico",earthquake
2014-01-13T06:30:10.900Z,38.81,-122.8205,2.6,0.9,Md,,104.4,0.00898315,0.03,nc,nc72142651,2014-01-13T07:05:06.671Z,"6km WNW of The Geysers, California",earthquake
2014-01-13T06:29:26.600Z,33.5058,-116.4687,9.6,0.4,Ml,17,136.8,0.07186522,0.1,ci,ci11413354,2014-01-13T21:06:27.674Z,"19km ESE of Anza, California",earthquake
2014-01-13T06:29:14.600Z,19.1263,-66.4375,38,2.8,Md,8,291.6,0.65127858,0.25,pr,pr14013062,2014-01-14T05:56:58.393Z,"73km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2014-01-13T06:27:55.300Z,19.1299,-66.4365,43,2.8,Md,8,284.4,0.8345349,0.2,pr,pr14013061,2014-01-14T05:24:05.350Z,"74km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2014-01-13T06:22:42.700Z,38.8125,-122.8233,2.8,0.4,Md,,86.4,0.00898315,0.02,nc,nc72142646,2014-01-13T07:09:07.134Z,"7km NW of The Geysers, California",earthquake
2014-01-13T06:22:38.300Z,19.4357,-155.3288,5.9,2,Ml,,46.8,0.03593261,0.19,hv,hv60621321,2014-01-13T06:28:25.609Z,"9km W of Volcano, Hawaii",earthquake
2014-01-13T06:21:37.000Z,64.6768,-147.5301,11.1,0.8,ml,,,,0.14,ak,ak11073762,2014-01-13T06:45:23.325Z,"11km SW of North Pole, Alaska",earthquake
2014-01-13T06:18:23.700Z,19.002,-66.7727,12,2.9,Md,8,288,0.65127858,0.18,pr,pr14013060,2014-01-14T05:09:17.501Z,"57km N of Hatillo, Puerto Rico",earthquake
2014-01-13T06:17:59.198Z,39.6617,-119.6982,10.6362,0.61,ml,6,97.4,0.116,0.0845,nn,nn00434138,2014-01-13T14:33:37.000Z,"1km NNE of Spanish Springs, Nevada",earthquake
2014-01-13T06:12:00.200Z,38.8268,-122.805,3.9,0.7,Md,,82.8,0.01796631,0.01,nc,nc72142641,2014-01-13T06:13:37.546Z,"6km NW of The Geysers, California",earthquake
2014-01-13T06:10:25.800Z,38.8332,-122.7915,0.1,0.9,Md,,115.2,0.00898315,0.16,nc,nc72142636,2014-01-13T06:12:01.533Z,"6km WNW of Cobb, California",earthquake
2014-01-13T06:09:44.600Z,18.8199,-66.6374,9,3.2,Md,8,273.6,0.48239531,0.31,pr,pr14013016,2014-01-13T21:04:21.818Z,"39km NNE of Arecibo, Puerto Rico",earthquake
2014-01-13T06:06:52.600Z,37.9623,-118.6033,13.5,1.8,Md,,136.8,0.1706799,0.06,nc,nc72142626,2014-01-14T16:07:31.459Z,"44km NE of Mammoth Lakes, California",earthquake
2014-01-13T06:06:34.700Z,38.811,-122.8263,3,0.6,Md,,86.4,0,0.02,nc,nc72142621,2014-01-13T06:58:05.873Z,"7km WNW of The Geysers, California",earthquake
2014-01-13T05:59:04.200Z,38.8158,-122.8115,3.3,1,Md,,118.8,0.00898315,0.01,nc,nc72142616,2014-01-13T06:44:04.311Z,"6km NW of The Geysers, California",earthquake
2014-01-13T05:54:57.400Z,37.4643,-118.9747,10,1.1,Md,,129.6,0.1527136,0.05,nc,nc72142606,2014-01-14T00:36:03.513Z,"20km S of Mammoth Lakes, California",earthquake
2014-01-13T05:54:01.000Z,63.0795,-149.3842,20.8,1.2,ml,,,,0.18,ak,ak11072642,2014-01-13T06:03:07.821Z,"41km SSW of Cantwell, Alaska",earthquake
2014-01-13T05:50:54.300Z,19.1338,-66.842,41,2.8,Md,5,302.4,0.7168556,0.31,pr,pr14013066,2014-01-14T07:10:56.763Z,"71km N of Hatillo, Puerto Rico",earthquake
2014-01-13T05:49:17.200Z,19.1133,-66.8178,42,2.9,Md,9,284.4,0.69978761,0.23,pr,pr14013063,2014-01-14T05:55:32.438Z,"69km N of Hatillo, Puerto Rico",earthquake
2014-01-13T05:48:11.800Z,38.8052,-122.8205,2.3,2.8,Md,,25.2,0.00898315,0.06,nc,nc72142596,2014-01-15T04:07:04.961Z,"6km WNW of The Geysers, California",earthquake
2014-01-13T05:47:23.400Z,38.8275,-122.8228,1.8,0.4,Md,,111.6,0.00898315,0.01,nc,nc72142601,2014-01-13T06:46:04.584Z,"8km W of Cobb, California",earthquake
2014-01-13T05:47:17.800Z,18.837,-66.6214,87,2.8,Md,6,270,0.50305656,0.38,pr,pr14013057,2014-01-15T06:31:53.534Z,"41km NNE of Arecibo, Puerto Rico",earthquake
2014-01-13T05:45:28.300Z,19.0342,-66.6324,40,3.2,Md,16,252,0.56144705,0.3,pr,pr14013054,2014-01-14T02:10:01.909Z,"62km N of Arecibo, Puerto Rico",earthquake
2014-01-13T05:37:06.400Z,19.111,-66.8085,39,3.1,Md,13,284.4,0.68271962,0.31,pr,pr14013051,2014-01-14T01:37:12.921Z,"69km N of Hatillo, Puerto Rico",earthquake
2014-01-13T05:31:57.300Z,37.4543,-118.8318,6.6,0.7,Md,,183.6,0.13474729,0.07,nc,nc72142586,2014-01-13T20:40:06.428Z,"24km SSE of Mammoth Lakes, California",earthquake
2014-01-13T05:30:30.900Z,19.0948,-66.8295,43,3,Md,16,266.4,0.67643141,0.27,pr,pr14013047,2014-01-14T01:02:38.651Z,"67km N of Hatillo, Puerto Rico",earthquake
2014-01-13T05:29:09.700Z,18.9214,-66.7969,42,2.7,Md,6,280.8,0.57222684,0.28,pr,pr14013045,2014-01-14T00:20:12.920Z,"48km N of Hatillo, Puerto Rico",earthquake
2014-01-13T05:27:56.900Z,37.6252,-118.8602,8.7,0.7,Md,,158.4,0.01796631,0.04,nc,nc72142581,2014-01-13T06:23:07.002Z,"10km ESE of Mammoth Lakes, California",earthquake
2014-01-13T05:26:53.000Z,19.04,-66.7715,25,2.9,Md,19,259.2,0.60456619,0.25,pr,pr14013041,2014-01-13T23:26:34.704Z,"61km N of Hatillo, Puerto Rico",earthquake
2014-01-13T05:18:36.200Z,38.8093,-122.8137,3.2,0.9,Md,,100.8,0.00898315,0.02,nc,nc72142576,2014-01-13T06:31:02.889Z,"6km NW of The Geysers, California",earthquake
2014-01-13T05:17:46.700Z,19.1131,-66.9535,39,3.2,Md,12,291.6,0.65936342,0.37,pr,pr14013052,2014-01-14T01:38:28.165Z,"68km N of Isabela, Puerto Rico",earthquake
2014-01-13T05:16:30.500Z,38.8318,-122.8043,1.9,1,Md,,50.4,0.00898315,0.02,nc,nc72142571,2014-01-13T05:18:04.290Z,"7km W of Cobb, California",earthquake
2014-01-13T05:16:21.800Z,38.8322,-122.804,2,0.6,Md,,93.6,0.00898315,0.01,nc,nc72142566,2014-01-13T06:21:06.790Z,"7km W of Cobb, California",earthquake
2014-01-13T05:14:53.400Z,18.8264,-65.8062,98,3,Md,5,277.2,0.5524639,0.55,pr,pr14013049,2014-01-15T06:31:33.838Z,"44km N of Loiza, Puerto Rico",earthquake
2014-01-13T05:13:33.500Z,38.8325,-122.8047,1.7,1,Md,,93.6,0.00898315,0.02,nc,nc72142561,2014-01-13T05:15:09.280Z,"7km W of Cobb, California",earthquake
2014-01-13T05:13:02.600Z,19.0797,-66.8261,42,3,Md,8,280.8,0.66475331,0.3,pr,pr14013046,2014-01-14T00:49:52.256Z,"65km N of Hatillo, Puerto Rico",earthquake
2014-01-13T05:10:46.900Z,38.8203,-122.8262,3.3,0.3,Md,,226.8,0.00898315,0.01,nc,nc72142556,2014-01-13T06:15:06.132Z,"7km NW of The Geysers, California",earthquake
2014-01-13T05:10:06.237Z,39.6619,-119.6953,10.1131,0.16,ml,4,150.27,0.118,0.0816,nn,nn00434158,2014-01-13T14:58:33.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-13T05:07:07.900Z,18.9962,-66.8035,54,2.9,Md,13,273.6,0.57761673,0.27,pr,pr14013044,2014-01-14T00:15:08.564Z,"56km N of Hatillo, Puerto Rico",earthquake
2014-01-13T05:04:50.900Z,38.8255,-122.8155,2.7,0.7,Md,,97.2,0.00898315,0.01,nc,nc72142551,2014-01-13T06:04:04.872Z,"7km NW of The Geysers, California",earthquake
2014-01-13T05:04:40.200Z,19.083,-66.879,50,3,Md,10,284.4,0.65038027,0.33,pr,pr14013042,2014-01-13T23:38:46.158Z,"66km NNE of Isabela, Puerto Rico",earthquake
2014-01-13T05:04:25.000Z,60.4701,-151.6219,85,1.9,ml,,,,0.66,ak,ak11071512,2014-01-13T05:08:00.041Z,"19km WNW of Kalifornsky, Alaska",earthquake
2014-01-13T05:03:59.700Z,38.8333,-122.807,2.4,1.6,Md,,50.4,0.00898315,0.02,nc,nc72142546,2014-01-13T08:57:03.799Z,"7km W of Cobb, California",earthquake
2014-01-13T05:03:22.600Z,19.0154,-66.815,39,2.9,Md,10,280.8,0.60007461,0.43,pr,pr14013040,2014-01-13T23:13:42.266Z,"58km N of Hatillo, Puerto Rico",earthquake
2014-01-13T05:01:39.300Z,19.2045,-66.8121,28,3.4,Md,14,270,0.77075451,0.18,pr,pr14013039,2014-01-15T06:30:53.566Z,"79km N of Hatillo, Puerto Rico",earthquake
2014-01-13T04:58:48.000Z,-37.759,145.353,15,2.8,ml,,,,1.53,us,usb000m1bj,2014-01-15T06:24:01.515Z,"6km N of Montrose, Australia",earthquake
2014-01-13T04:51:25.600Z,19.1434,-66.8366,28,3.2,Md,13,288,0.71955054,0.25,pr,pr14013038,2014-01-13T21:29:19.979Z,"72km N of Hatillo, Puerto Rico",earthquake
2014-01-13T04:47:32.900Z,19.1212,-66.9558,46,3.2,Md,13,277.2,0.66565163,0.31,pr,pr14013058,2014-01-14T04:19:02.045Z,"69km N of Isabela, Puerto Rico",earthquake
2014-01-13T04:45:48.800Z,38.8407,-122.8128,3.2,0.4,Md,,176.4,0.01796631,0,nc,nc72142541,2014-01-13T05:50:08.338Z,"8km WNW of Cobb, California",earthquake
2014-01-13T04:44:34.000Z,62.1327,-149.5353,36.2,2.2,ml,,,,0.6,ak,ak11071503,2014-01-13T04:55:07.459Z,"16km E of Y, Alaska",earthquake
2014-01-13T04:44:05.800Z,19.0375,-66.7512,34,3.2,Md,14,216,0.59558303,0.38,pr,pr14013056,2014-01-14T02:37:45.127Z,"61km N of Hatillo, Puerto Rico",earthquake
2014-01-13T04:43:54.400Z,38.8162,-122.8138,2.5,1,Md,,75.6,0.00898315,0.02,nc,nc72142536,2014-01-13T04:45:29.109Z,"6km NW of The Geysers, California",earthquake
2014-01-13T04:42:26.900Z,19.0842,-66.849,14,2.6,Md,7,284.4,0.66116005,0.27,pr,pr14013055,2014-01-14T02:13:22.504Z,"66km N of Hatillo, Puerto Rico",earthquake
2014-01-13T04:41:49.200Z,18.9267,-66.8827,4,2.5,Md,4,316.8,0.50485319,0.2,pr,pr14013053,2014-01-14T01:45:29.047Z,"49km N of Hatillo, Puerto Rico",earthquake
2014-01-13T04:41:06.700Z,18.409,-65.9878,57,2.6,Md,4,327.6,0.51832792,0.14,pr,pr14013050,2014-01-14T01:24:55.820Z,"4km NW of Carolina, Puerto Rico",earthquake
2014-01-13T04:39:43.700Z,19.6658,-66.6313,62,3.2,Md,5,334.8,1.27381107,0.02,pr,pr14013043,2014-01-15T06:31:14.004Z,"132km N of Hatillo, Puerto Rico",earthquake
2014-01-13T04:38:13.400Z,19.0711,-66.9965,72,2.9,Md,11,291.6,0.60995608,0.41,pr,pr14013037,2014-01-13T20:57:41.555Z,"63km N of Isabela, Puerto Rico",earthquake
2014-01-13T04:37:32.200Z,38.8115,-122.8245,3.2,1.3,Md,,82.8,0.00898315,0.03,nc,nc72142526,2014-01-13T08:36:06.498Z,"7km WNW of The Geysers, California",earthquake
2014-01-13T04:37:21.500Z,19.0396,-66.846,44,2.6,Md,11,280.8,0.62073586,0.37,pr,pr14013033,2014-01-13T19:58:45.050Z,"61km N of Hatillo, Puerto Rico",earthquake
2014-01-13T04:35:01.000Z,19.0862,-66.86,28,2.8,Md,3,324,0.65936342,0.18,pr,pr14013036,2014-01-13T20:45:20.084Z,"66km N of Hatillo, Puerto Rico",earthquake
2014-01-13T04:34:28.700Z,19.1305,-66.855,32,2.4,Md,10,288,0.70158424,0.31,pr,pr14013035,2014-01-13T20:36:59.155Z,"71km N of Hatillo, Puerto Rico",earthquake
2014-01-13T04:33:26.500Z,19.1215,-66.8478,39,3,Md,9,288,0.69619435,0.3,pr,pr14013034,2014-01-13T20:10:41.354Z,"70km N of Hatillo, Puerto Rico",earthquake
2014-01-13T04:33:18.840Z,37.1892,-116.6149,8,1.02,ml,11,175,0.176,,nn,nn00434133,2014-01-14T16:01:31.348Z,"33km NNE of Beatty, Nevada",earthquake
2014-01-13T04:30:20.000Z,57.611,-156.416,2.9,3.4,ml,,,,0.85,ak,ak11071494,2014-01-13T19:23:27.833Z,"120km S of King Salmon, Alaska",earthquake
2014-01-13T04:28:09.300Z,38.8223,-122.7783,2,0.8,Md,,90,0.00898315,0.01,nc,nc72142521,2014-01-13T05:22:05.174Z,"4km W of Cobb, California",earthquake
2014-01-13T04:27:28.700Z,19.1147,-66.7981,47,3.1,Md,14,237.6,0.68271962,0.37,pr,pr14013032,2014-01-13T19:40:22.011Z,"69km N of Hatillo, Puerto Rico",earthquake
2014-01-13T04:25:52.400Z,19.18,-66.8629,44,2.8,Md,7,291.6,0.74560169,0.27,pr,pr14013031,2014-01-13T19:05:13.125Z,"76km N of Hatillo, Puerto Rico",earthquake
2014-01-13T04:25:45.100Z,38.8148,-122.8157,2.4,1.7,Md,,79.2,0.00898315,0.04,nc,nc72142516,2014-01-13T08:07:03.380Z,"6km NW of The Geysers, California",earthquake
2014-01-13T04:25:07.800Z,19.0457,-66.9172,49,2.7,Md,6,324,0.60276956,0.43,pr,pr14013030,2014-01-13T18:51:21.509Z,"61km N of Isabela, Puerto Rico",earthquake
2014-01-13T04:22:36.500Z,19.1298,-66.8513,24,2.8,Md,6,324,0.70338087,0.18,pr,pr14013029,2014-01-13T18:41:05.373Z,"71km N of Hatillo, Puerto Rico",earthquake
2014-01-13T04:22:24.600Z,38.8213,-122.8065,3,1.2,Md,,61.2,0,0.02,nc,nc72142511,2014-01-13T07:53:01.897Z,"6km NW of The Geysers, California",earthquake
2014-01-13T04:20:40.500Z,38.827,-122.8082,3.9,0.5,Md,,162,0.01796631,0.03,nc,nc72142501,2014-01-13T04:50:06.624Z,"7km W of Cobb, California",earthquake
2014-01-13T04:19:20.900Z,19.1849,-66.8722,38,3.1,Md,10,291.6,0.74829663,0.25,pr,pr14013028,2014-01-14T01:13:57.963Z,"77km NNE of Isabela, Puerto Rico",earthquake
2014-01-13T04:18:05.000Z,19.155,-66.7545,47,2.9,Md,6,313.2,0.70607581,0.25,pr,pr14013026,2014-01-13T18:06:36.491Z,"74km N of Hatillo, Puerto Rico",earthquake
2014-01-13T04:15:40.300Z,18.9594,-66.7522,43,2.6,Md,6,270,0.5228195,0.44,pr,pr14013027,2014-01-13T18:19:42.993Z,"52km N of Hatillo, Puerto Rico",earthquake
2014-01-13T04:15:06.400Z,19.0877,-66.785,51,2.5,Md,12,273.6,0.65397353,0.25,pr,pr14013024,2014-01-13T17:51:29.728Z,"66km N of Hatillo, Puerto Rico",earthquake
2014-01-13T04:13:54.000Z,61.0021,-140.0737,1.8,2.1,ml,,,,0.73,ak,ak11071478,2014-01-13T04:31:08.640Z,"141km WNW of Haines Junction, Canada",earthquake
2014-01-13T04:13:49.100Z,19.249,-66.822,37,2.7,Md,10,291.6,0.81567028,0.56,pr,pr14013021,2014-01-13T20:24:54.233Z,"84km N of Hatillo, Puerto Rico",earthquake
2014-01-13T04:12:44.400Z,19.1096,-66.9002,29,2.4,Md,6,306,0.66924489,0.34,pr,pr14013017,2014-01-13T17:00:08.806Z,"68km N of Isabela, Puerto Rico",earthquake
2014-01-13T04:09:15.600Z,19.059,-66.9036,39,2.6,Md,6,291.6,0.61983755,0.46,pr,pr14013014,2014-01-13T14:01:33.597Z,"63km NNE of Isabela, Puerto Rico",earthquake
2014-01-13T04:01:04.690Z,19.0014,-66.8478,28,6.4,mww,,21,0.586,1.42,us,usc000m1w9,2014-01-15T09:27:58.116Z,"57km N of Hatillo, Puerto Rico",earthquake
2014-01-13T04:00:02.100Z,38.866,-122.8468,2.4,0.7,Md,,126,0.01796631,0.02,nc,nc72142481,2014-01-13T04:34:04.916Z,"11km WNW of Cobb, California",earthquake
2014-01-13T03:42:56.566Z,39.659,-119.6966,10.9956,0.04,ml,5,151.67,0.115,0.0814,nn,nn00434129,2014-01-13T03:59:38.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-13T03:41:55.600Z,36.155,-118.1053,7,0.8,Ml,7,270,0.20661252,0.17,ci,ci11413338,2014-01-13T21:01:29.708Z,"50km S of Lone Pine, California",earthquake
2014-01-13T03:40:49.000Z,63.4492,-149.4097,99.3,2,ml,,,,0.73,ak,ak11070338,2014-01-13T03:52:37.260Z,"23km WNW of Cantwell, Alaska",earthquake
2014-01-13T03:40:05.400Z,38.8198,-122.8118,3.9,0.7,Md,,79.2,0.01796631,0.01,nc,nc72142466,2014-01-13T03:41:42.764Z,"6km NW of The Geysers, California",earthquake
2014-01-13T03:39:49.500Z,38.8345,-122.8035,2,0.4,Md,,104.4,0.00898315,0.02,nc,nc72142461,2014-01-13T03:41:22.761Z,"7km W of Cobb, California",earthquake
2014-01-13T03:34:36.700Z,38.8347,-122.8033,1.9,0.6,Md,,118.8,0.00898315,0.02,nc,nc72142451,2014-01-13T03:36:17.741Z,"7km WNW of Cobb, California",earthquake
2014-01-13T03:30:15.700Z,38.8392,-122.8407,2.5,0.5,Md,,111.6,0,0.02,nc,nc72142446,2014-01-13T03:31:57.728Z,"10km W of Cobb, California",earthquake
2014-01-13T03:10:07.100Z,36.1463,-118.0667,1.6,2.3,Ml,27,82.8,0.1706799,0.14,ci,ci11413330,2014-01-13T20:58:00.295Z,"51km S of Lone Pine, California",earthquake
2014-01-13T03:06:13.800Z,38.834,-122.8047,1.8,1.4,Md,,54,0.00898315,0.04,nc,nc72142431,2014-01-13T04:19:08.234Z,"7km W of Cobb, California",earthquake
2014-01-13T03:06:06.500Z,38.8343,-122.8027,2,0.9,Md,,68.4,0.00898315,0.01,nc,nc72142426,2014-01-13T03:07:43.140Z,"7km W of Cobb, California",earthquake
2014-01-13T03:05:46.900Z,38.8338,-122.8047,1.6,2.5,Md,,133.2,0.02694946,0.03,nc,nc72142421,2014-01-13T07:26:09.000Z,"7km W of Cobb, California",earthquake
2014-01-13T03:05:44.500Z,38.8343,-122.8035,2.6,2.7,Md,,54,0.00898315,0.03,nc,nc72142416,2014-01-13T06:57:10.767Z,"7km W of Cobb, California",earthquake
2014-01-13T03:01:00.900Z,38.8337,-122.808,2.2,0.8,Md,,68.4,0.00898315,0.02,nc,nc72142411,2014-01-13T04:08:06.995Z,"7km W of Cobb, California",earthquake
2014-01-13T02:57:07.612Z,37.2979,-116.326,0,0.34,ml,4,213,0.087,,nn,nn00434122,2014-01-14T15:56:54.792Z,"57km NE of Beatty, Nevada",earthquake
2014-01-13T02:54:29.600Z,38.8342,-122.8067,2.3,0.4,Md,,100.8,0.00898315,0.01,nc,nc72142406,2014-01-13T04:08:06.993Z,"7km W of Cobb, California",earthquake
2014-01-13T02:54:26.300Z,47.7113,-120.1217,8.3,1.2,Md,,136.8,0.10779783,0.11,uw,uw60669357,2014-01-13T21:06:22.928Z,"7km ENE of Entiat, Washington",earthquake
2014-01-13T02:47:49.000Z,63.0718,-143.3662,0.6,1.6,ml,,,,0.66,ak,ak11070325,2014-01-13T02:56:03.105Z,"35km SSW of Tok, Alaska",earthquake
2014-01-13T02:47:01.900Z,33.4567,-116.4902,13.6,0.5,Ml,17,100.8,0.09881468,0.09,ci,ci11413322,2014-01-13T20:51:05.192Z,"20km ESE of Anza, California",earthquake
2014-01-13T02:44:46.900Z,38.8395,-122.8398,2.4,0.9,Md,,108,0.01796631,0.02,nc,nc72142396,2014-01-13T02:46:26.505Z,"10km W of Cobb, California",earthquake
2014-01-13T02:40:34.000Z,38.8343,-122.8062,2.1,0.6,Md,,115.2,0.00898315,0.02,nc,nc72142391,2014-01-13T02:42:11.493Z,"7km W of Cobb, California",earthquake
2014-01-13T02:39:59.900Z,38.8333,-122.808,2.1,1.3,Md,,104.4,0.01796631,0.02,nc,nc72142381,2014-01-13T06:31:02.891Z,"7km W of Cobb, California",earthquake
